Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True
11685,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['6c7f309049532461a76c54eef504e56511b87e2a'],"['6c7f309049532461a76c54eef504e56511b87e2a', 'b6ab034951c5efe7db678df24eb6f13d90c90f28', 'dcaa7170494f34c3af9e1bd3b9059b70c6e15299']"
12195,7,1,1.0,0.14285714285714285,0.25,1.0,0.27487633291429087,['39cb6de1daa898e0b8948fc77649b4544b2d9c56'],"['0c496a36742583dcf82c31f0d2b16fd81b925e68', '2748fabf4fa74c5eac214f99be30c561e8b2fb5f', '39cb6de1daa898e0b8948fc77649b4544b2d9c56', '5dd64e8c8dea33c512dd1c44b1ff733a8ea56075', '9b6768ff7622ab77a0d4c3cb4ec95c95d8f77046', 'c54a5723031676f8a213ab81d5133f483e921645', 'd6b523c5e1dc4a590012a074dc50783c4ce328ce']"
12376,1,0,0.0,0.0,0.0,0.0,0.0,[],['c89a31e95f505006ca0fdab83256a38b5f555958']
13098,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['d7ae4fd388b8fe232f51ee1625166df43828f2e3'],"['74425d30aa9d8fa501b6c0d7da96e3532dee4311', 'ad5a86ea14d2c45f1fb805f93b7998b80f358f8a', 'd7ae4fd388b8fe232f51ee1625166df43828f2e3', 'f4c6bb740a47e051569875594a96b179f669ae96']"
13481,4,0,0.0,0.0,0.0,0.0,0.0,[],"['9564d797b05452d1f99b795b30d20d91307081ff', 'a68ef017d1e79f389e9160e5e2d8de7da88d90be', 'bf61504de98360e761d5a5e0e15f659b9f7bcad9', 'f0292d35898b8044ab701a3b4eae333bc1edc0f3']"
13864,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['2c2ff63608682ff7d4a67e66088409b137daa78a'],"['2c2ff63608682ff7d4a67e66088409b137daa78a', '3abe2e894b26f3740bb51a6590017d4a650c7fcc', '68d53c5964b27f9db300123a0dae082b12bb376f', 'b015ed368777c5e43b31076936dd1a0b826c63fb', 'd09f74a3c19e2feed9b02f40bef3ed6a1669ef5b']"
13998,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['2a6665e8ce84b1ae46865cd79dd612b2495778ce'],"['2a6665e8ce84b1ae46865cd79dd612b2495778ce', 'bb4487134cb57cc54540d1bdb2b86babd276fc74']"
14209,4,2,0.5,0.25,0.3333333333333333,0.5,0.24630238874073,"['1351e3886c070fa070e526ab183f437e41cd6746', 'b23a3aaa3aba2ad530ad3ad8d39a6f4241bed09d']","['135ffd8d4dcb7e1a032ff36175442289a5ba7ebc', '30950f641b638e7266874a0cbaf92e7af475cd3e', '3bfb4538f14cc2ed81198eb1256bd21f96694453', 'b23a3aaa3aba2ad530ad3ad8d39a6f4241bed09d']"
14462,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['e9004bb95af124e4c52cc3447e12189823039b73'],"['8ddd1ad9ca6f30baf92e8babae57383bdf3415b5', '9d53c444f93e57116462ae648b5ee9c85d8c4965', 'e9004bb95af124e4c52cc3447e12189823039b73']"
14879,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['cf0650ea93e0bab028627e66eb5e8accff6ff9e6'],"['1c5cc92c05d8086b0897954b40cf82101e44a58f', 'bb5d51a9e2905be4b92fb64f96063c1896a4a53c', 'c4bc2114539488cbe23b47b7e449af3d6500b7ea', 'cf0650ea93e0bab028627e66eb5e8accff6ff9e6']"
