Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True
38,2,2,1.0,1.0,1.0,1.0,1.0,"['36242a7090dfe59c046192c3568fb24df8a66603', '5ae0093c99f694358d83406f3907552215be11a9']","['36242a7090dfe59c046192c3568fb24df8a66603', '5ae0093c99f694358d83406f3907552215be11a9']"
104,1,0,0.0,0.0,0.0,0.0,0.0,[],['654bce9271a5cd1c6a519bd30c48385134ed8cfb']
113,3,0,0.0,0.0,0.0,0.0,0.0,[],"['0b3d6a3e0c4a88ec73e43af20fdcc70cef2e677b', '2737db6bb99ab11db9f8588b73ff650127fb4334', '78cd3e4c3091d3ad8367871e6a449af1283d9ec9']"
125,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['4877ed608d18d4cc605b12652431e8037e410f19'],"['4877ed608d18d4cc605b12652431e8037e410f19', 'f54645a76a2dc6a9f9b10da54c14d38240881f4a']"
126,3,2,1.0,0.6666666666666666,0.8,1.0,0.7653606369886217,"['7279e1317aa2305b568e52cdd2742cd4346f9f3a', 'a24ba6e40d0a9eec8607e0d55a4f3c617e4afff0']","['7279e1317aa2305b568e52cdd2742cd4346f9f3a', '995e1a1e7aab955d84a4d18d05f8fb2f0e7e5179', 'a24ba6e40d0a9eec8607e0d55a4f3c617e4afff0']"
162,1,1,1.0,1.0,1.0,1.0,1.0,['950bb82ba2ab089e39038e9f737458aa736cf908'],['950bb82ba2ab089e39038e9f737458aa736cf908']
261,1,1,1.0,1.0,1.0,1.0,1.0,['122528a8d4e1e469dbd3534996f80a3677c97ec4'],['122528a8d4e1e469dbd3534996f80a3677c97ec4']
316,1,1,1.0,1.0,1.0,1.0,1.0,['fec6107fdd2756b9f95192e867be42f961119c71'],['fec6107fdd2756b9f95192e867be42f961119c71']
482,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['530f4af57eb06c7c968c7d6f93dcfdb1c240a01a'],"['530f4af57eb06c7c968c7d6f93dcfdb1c240a01a', 'cc11ea616cb27850f4ee9d3593f0795e420c261f', 'facf39907e3d6a31177ee0cb3b8fdd3412047422']"
505,7,2,1.0,0.2857142857142857,0.4444444444444445,1.0,0.4483039899025303,"['8716d3081e0b054efc4c388a87448e43e74c637a', 'b1d25734575876c0a1381c1a85875536a573c3e6']","['340a0299d7ff35195358f44e202237b9ad0a21a8', '6cc0dfd405e54361489630956d9bf0b5232a2afe', '8716d3081e0b054efc4c388a87448e43e74c637a', 'b1d25734575876c0a1381c1a85875536a573c3e6', 'b2d3def5552767ad29721c404d257cb364a32ece', 'c262baa399b6f544a82a7d0f9023e22fc2b7c386', 'e3114ab5e52b757e45493b163d58cc9f39883589']"
