Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True
5099,4,0,0.0,0.0,0.0,0.0,0.0,[],"['016c3d3570af1f551927b992fd23bfc743f5eaee', '45d6d1aaf3e9f7408e020b07295190e1f3686236', '57e84ff35c9054aeff131cef6753ce157bd7d3eb', 'b9e0f8dce04e1bdce4a98a91539543af44d0d03f']"
19857,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['af1cc169070c517bf4e542db9a4bbb2d8d109e4b'],"['af1cc169070c517bf4e542db9a4bbb2d8d109e4b', 'd5bc46f9cdd818fa78d0e479181381d407cb197e']"
23868,1,1,0.0,0.0,0.0,0.0,0.0,['715dc65edec7a609cca8f4ddbfe04693366f63a7'],['590152ab51b916f0b1da542301cbc12ea50bd1ca']
25851,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['955a31f1dc08459b44086f1588ee41969b05a94c'],"['238ebf8e29ae5e1970607135a9f96058f2bc78fc', '955a31f1dc08459b44086f1588ee41969b05a94c']"
26173,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['04a79ed39a443bf4dc66ad9e4b5bae82db5c20d8'],"['04a79ed39a443bf4dc66ad9e4b5bae82db5c20d8', '3b89bb5093d68699ab2020949933f8bd6f5d6522']"
26669,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['864d765f01101d88c2b36470dd00b6f7f20e82e9'],"['176377bf15926f163e883e95a5d1234bf4f5a7be', '864d765f01101d88c2b36470dd00b6f7f20e82e9', 'a59e1c77f7231f5765a32145923814ec6523a496', 'd5b5a265bdc4c878b20c13ee6e1a61099d218811']"
26958,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['d18341c125e6612d0185981929ee57fec9d132cd'],"['0ac90e28f7c3a7fc0f10d2de5d4be3abcb191cf3', 'd18341c125e6612d0185981929ee57fec9d132cd', 'e1896132fdf17721990490f1dc96ac1fd940f808']"
27292,1,1,1.0,1.0,1.0,1.0,1.0,['fa9408ce7b047cf3f1f0aae6f01c76c52c3e4d9b'],['fa9408ce7b047cf3f1f0aae6f01c76c52c3e4d9b']
27473,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['f1d7e5a750160d60622b8facda102bd09886f2b6'],"['0dd8762e051e67a96813093c747825fe90d215b2', '88516f9f2da5962408c2844a3539f532375699ad', 'b5f4d558533c5b4ffb27385887abd624898fe379', 'b6548b054daf600378453e442caf7ce905866749', 'ccef7314a3d8d69a9628d4b07f4b41f64ff9ce6e', 'f1d7e5a750160d60622b8facda102bd09886f2b6']"
27576,1,1,1.0,1.0,1.0,1.0,1.0,['05fb24492c63975c14670d12b0d57fc7d308167f'],['05fb24492c63975c14670d12b0d57fc7d308167f']
