Issue,Precision,Recall,F1,AllCorrect,HalfCorrect,Predicted,TrueCount
659,1.0,1.0,1.0,1,1,1,1
2304,1.0,0.5,0.6666666666666666,0,1,1,2
3360,1.0,0.16666666666666666,0.2857142857142857,0,0,1,6
3542,0.5,1.0,0.6666666666666666,0,1,2,1
4527,1.0,1.0,1.0,1,1,1,1
4876,0.0,0.0,0.0,0,0,1,1
6603,1.0,1.0,1.0,1,1,3,3
7293,1.0,1.0,1.0,1,1,2,2
9034,0.6666666666666666,0.4,0.5,0,0,3,5
9146,1.0,0.25,0.4,0,0,1,4
9166,0.0,0.0,0.0,0,0,2,1
9175,1.0,0.3333333333333333,0.5,0,0,1,3
9314,0.4,0.5,0.4444444444444444,0,1,5,4
9405,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,3,3
9856,1.0,1.0,1.0,1,1,1,1
10414,1.0,0.5,0.6666666666666666,0,1,1,2
10972,0.0,0.0,0.0,0,0,1,4
11141,0.5,0.5,0.5,0,1,2,2
11737,1.0,1.0,1.0,1,1,1,1
12353,1.0,1.0,1.0,1,1,1,1
12470,1.0,1.0,1.0,1,1,2,2
12623,1.0,0.14285714285714285,0.25,0,0,1,7
12778,1.0,1.0,1.0,1,1,1,1
12787,0.0,0.0,0.0,0,0,1,4
12935,1.0,1.0,1.0,1,1,1,1
13027,1.0,1.0,1.0,1,1,1,1
13232,1.0,1.0,1.0,1,1,1,1
13740,1.0,1.0,1.0,1,1,1,1
13847,1.0,1.0,1.0,1,1,2,2
13862,0.5,1.0,0.6666666666666666,0,1,2,1
14026,1.0,0.2,0.3333333333333333,0,0,1,5
14037,1.0,1.0,1.0,1,1,1,1
14117,1.0,1.0,1.0,1,1,1,1
14199,1.0,0.5,0.6666666666666666,0,1,1,2
14233,1.0,0.14285714285714285,0.25,0,0,1,7
14506,1.0,1.0,1.0,1,1,2,2
15123,1.0,1.0,1.0,1,1,1,1
15204,1.0,1.0,1.0,1,1,1,1
15437,0.0,0.0,0.0,0,0,1,1
15592,1.0,0.2,0.3333333333333333,0,0,1,5
15916,1.0,1.0,1.0,1,1,7,7
16624,0.3333333333333333,0.5,0.4,0,1,3,2
16629,1.0,1.0,1.0,1,1,1,1
16785,0.5,0.3333333333333333,0.4,0,0,2,3
17058,0.25,0.16666666666666666,0.2,0,0,4,6
17104,0.5,0.6666666666666666,0.5714285714285714,0,1,4,3
17244,0.25,1.0,0.4,0,1,4,1
17275,1.0,0.5,0.6666666666666666,0,1,1,2
17295,1.0,1.0,1.0,1,1,1,1
17457,0.5,1.0,0.6666666666666666,0,1,2,1
17529,1.0,1.0,1.0,1,1,1,1
17545,1.0,0.3333333333333333,0.5,0,0,1,3
17638,1.0,1.0,1.0,1,1,1,1
17989,0.5,0.5,0.5,0,1,2,2
17992,1.0,1.0,1.0,1,1,1,1
18322,1.0,1.0,1.0,1,1,3,3
18353,1.0,1.0,1.0,1,1,1,1
18561,1.0,0.6666666666666666,0.8,0,1,2,3
18567,1.0,1.0,1.0,1,1,1,1
18637,1.0,1.0,1.0,1,1,1,1
18695,1.0,0.75,0.8571428571428571,0,1,3,4
18788,0.5,1.0,0.6666666666666666,0,1,2,1
18809,0.75,1.0,0.8571428571428571,0,1,4,3
18843,1.0,1.0,1.0,1,1,2,2
18927,0.5,0.5,0.5,0,1,2,2
18933,0.5,0.5,0.5,0,1,4,4
18934,0.25,0.5,0.3333333333333333,0,1,4,2
18986,1.0,1.0,1.0,1,1,1,1
19026,0.25,1.0,0.4,0,1,4,1
19286,0.25,1.0,0.4,0,1,4,1
19338,1.0,1.0,1.0,1,1,1,1
19544,1.0,1.0,1.0,1,1,1,1
20494,1.0,0.5,0.6666666666666666,0,1,2,4
